incident_id,customer_id,incident_type,incident_date,status
34146133-69ee-4531-b00a-8ab1e68a6904,c29ad474-7868-4ba3-9fb3-f70aa9e7bf08,Unauthorized Transaction,2025-03-04 06:13:01,Resolved
a830f400-38e4-4674-aa38-843338f34203,e248627c-5f1e-4e94-a207-49df39ceb83c,Account Breach,2025-02-23 05:48:18,Investigating
439b2d54-060c-4864-b5f3-bdd353b8d551,ea55997e-43c3-4918-9004-8d50f2781556,Phishing,2025-01-26 13:21:41,Pending
3f8bc261-2a8e-4904-94d2-1f7e364cdcbc,21ec9d6d-7651-4eda-acd0-41a98770c787,Account Breach,2025-02-12 22:36:27,Pending
eb9f8bd0-c388-4b89-8f43-aed66a76dd48,a3e7b520-0d64-401c-b868-d6ca4f9bb521,Unauthorized Transaction,2025-02-02 12:44:26,Pending
f4040e51-e0a6-4441-a95d-3733881b240b,49ae3643-f084-4de0-a473-ccdb95908106,Phishing,2025-01-15 07:12:57,Pending
289dc016-d62a-4936-bd26-780cbb301646,329a0a90-af4a-498e-b639-3547dba3ea9c,Account Breach,2025-03-09 18:59:43,Investigating
441c2ecf-4e00-45c5-8bc5-34f287f7f62d,e6a0c5bd-c1a3-4a30-8cb3-405af236d4ca,Account Breach,2025-02-13 07:04:03,Pending
864e9243-b4fb-4b1d-a249-5fc04d79f2a0,d2919ceb-78ef-4256-9dc1-c2d8a415c1ab,Account Breach,2025-02-05 00:27:44,Investigating
5af31679-4b63-4107-b946-0b527d509a2e,be5cbfc6-b22f-4c96-bf7f-2ee1df5837db,Unauthorized Transaction,2025-03-19 20:20:11,Investigating
de0b2e7a-43be-4fbe-836a-5f4faa75ad84,117d8202-c600-4ed4-a7b6-0550e7fa2986,Unauthorized Transaction,2025-01-30 12:09:26,Resolved
3fcf109e-0dcf-451a-b797-707a52b99dc6,326b4764-4489-4df2-aaa5-371c5b81e6e9,Unauthorized Transaction,2025-03-19 09:32:30,Pending
2d2b00dc-0f89-4b97-b8ea-c4a127d1bbd6,b5504f30-6e62-43ce-8dbc-cf94b3f29d40,Unauthorized Transaction,2025-02-03 19:33:28,Investigating
6c4259bf-60f9-40fb-b642-a7185780579a,4a9edce0-f5f4-429a-96e9-bf8531db30ea,Unauthorized Transaction,2025-01-09 11:33:22,Resolved
10b0ca62-cb29-4ef0-b2f2-5e07a3bdb2ca,14a88160-71df-4bf5-b172-0acf9bb7f880,Account Breach,2025-03-14 14:26:24,Pending
a98f47e3-934a-40c7-980a-5e8d54056590,b423f034-dbe3-408b-b018-ed58d1e27b10,Account Breach,2025-03-12 23:07:27,Pending
7472b35d-0236-4ff2-9789-d920fbc6a98f,cd0b9a2d-936f-414a-bd23-09a48a24a438,Phishing,2025-01-01 23:36:40,Pending
12bbe2bf-ce79-42f6-a362-e892d35c2b4c,accdd95c-208a-4f66-9a85-f4bd99da122e,Phishing,2025-01-09 16:32:34,Resolved
c6e82d45-df96-42fe-9687-76837b618887,5740ae10-dba1-4cf4-989a-6ee6d712de7b,Account Breach,2025-03-07 14:37:28,Resolved
3bb94c6d-5c29-4aa9-a44a-f71b65cd3c64,af12c543-f87b-4396-92df-c133822290b1,Account Breach,2025-03-04 19:51:19,Investigating
bc0718d9-c6e4-447e-ab63-4597fcc1a3e3,b9a179f6-3a3b-4bcd-82ab-21a01481a391,Account Breach,2025-02-21 06:56:48,Investigating
95c39627-02ed-4f8b-bf08-314ace2b20f7,115b441d-682a-4b1a-8404-d48c292d7dfa,Unauthorized Transaction,2025-03-02 04:59:21,Investigating
b7c5e503-4979-4dbc-9535-d01beb2dbfb6,c9984e5f-3702-4f7d-ae9b-a2f7bdad95cc,Phishing,2025-01-23 11:19:32,Resolved
7c3418fd-fa0e-457e-880d-28333d11857c,cab062a0-b101-4b0f-8bb3-02ccf02cb945,Unauthorized Transaction,2025-02-11 05:05:55,Pending
4474c630-193f-4426-81fb-a3b8ab39dbc7,a776dca3-092d-4cc3-835f-193a3601670b,Unauthorized Transaction,2025-03-03 12:37:07,Pending
b6e2bda0-c155-4460-ab88-e97a26ed78e7,bd5e2001-4f16-4880-9b78-59d50a3ba9e5,Account Breach,2025-03-10 15:14:10,Pending
7693dd75-d0ed-498e-b570-efc1110e21fa,fac487c6-628d-4d1a-b171-3012c53f1604,Account Breach,2025-01-04 12:47:13,Pending
40aaacbd-b5f7-4d0c-a93b-d08fe480d623,ed9de3fd-69a0-434f-9aaa-ed12ba68b39b,Phishing,2025-01-27 08:40:51,Pending
40b6fd31-7a39-4a22-ac6e-ace6f0b374db,fc8040bb-dd02-4fc9-9429-417779775650,Account Breach,2025-02-28 06:03:27,Resolved
50bcd607-371a-4362-afb9-853f385737ec,20aa939b-4213-45d4-b346-3b6af8d1b36c,Phishing,2025-03-08 20:08:39,Resolved
9fc4e2bb-4ee3-41cf-b737-d5a7c31c5c70,5e635a1e-0547-4eba-babc-18bc0244d62c,Unauthorized Transaction,2025-02-14 17:08:56,Resolved
d93a0dba-9c23-421d-a550-cd49ab57fb49,b6dc7b61-6f0c-411a-9b3b-5f62873e3ee8,Account Breach,2025-01-16 18:11:23,Investigating
ac02fd1e-1867-4a1b-8bdc-db09bc6716d8,2ee02c94-a044-4cbf-bceb-1e5d70f51161,Account Breach,2025-01-19 07:43:59,Investigating
0179346b-a2c0-481e-b471-f49014823721,ba7c6e23-28f1-4acf-a3d2-b01cc422276c,Unauthorized Transaction,2025-01-24 05:49:58,Resolved
fa47e55e-a5c9-4e7e-b596-ff6a449197be,2f19f09f-d546-45d2-9947-95503ff53573,Unauthorized Transaction,2025-02-02 20:09:20,Investigating
3e6a3aa0-d432-4531-ae5d-f71c6ca9ab66,8a9c89ce-c629-42c8-8952-5a8f7d78a8e9,Phishing,2025-03-16 23:28:30,Pending
7abac682-b794-408e-b578-2e6d7860798f,6abcc8cf-78f5-40f4-b8a4-18419ea934eb,Unauthorized Transaction,2025-03-07 23:25:38,Resolved
55a7b2cf-f1fe-474a-800c-447bde5dd8ec,dc2273da-1be6-4043-abcf-8f559e4242f2,Phishing,2025-02-19 03:02:53,Investigating
d6f82eb1-1cbf-4add-ba47-5958e37fe97f,19841cf9-25c2-4363-a59b-57117926b284,Unauthorized Transaction,2025-01-02 11:18:11,Investigating
e2c43672-8212-45ba-b3e4-f251640632a0,91e493f9-1761-413c-bff8-057e9e2a3d18,Account Breach,2025-01-30 08:22:25,Resolved
dd82d253-0f72-4ee9-b855-5b569c5dda0f,d2af3ea3-07f6-40f1-9613-5fbdb6a15319,Phishing,2025-01-01 12:05:58,Resolved
12c21e92-0743-494b-acc5-5362fec34caf,0835f992-b084-46f1-ab25-94154d652536,Phishing,2025-03-05 02:12:17,Resolved
c71afb52-d8b6-42cd-9bcc-055fd17c7908,bfc98eb7-4651-456d-b1a3-7748617cb550,Account Breach,2025-02-20 12:40:33,Pending
dfa05782-19d2-41f7-808d-fcdff2563339,1d6c6de9-cc4a-4f02-8174-ca83cfbe2b04,Unauthorized Transaction,2025-01-03 06:01:00,Resolved
13f15376-bf7d-4486-88e8-c237be1b0c97,faac92c2-0568-40b1-b95d-7bd8ebdfc05d,Unauthorized Transaction,2025-01-02 18:11:33,Resolved
31aed86a-2e07-4a16-878b-f64e3d55bd0b,03ebc189-639b-403b-8f85-7aa3cd7378f1,Unauthorized Transaction,2025-01-20 11:50:17,Resolved
3a6512a4-cea9-4231-a0d1-64c999ec9e05,b94aac5c-4fdc-42ce-82db-3fb4c8c43d87,Unauthorized Transaction,2025-03-11 22:01:07,Pending
28c597a3-b2cd-410e-94f1-9daa554e9f81,4d8b5d3e-f4a9-4fa4-a95f-29b0d430d94c,Unauthorized Transaction,2025-01-07 13:35:43,Investigating
8c277213-4910-4ca6-a2f9-9c7f5fe088f3,a4810a80-e751-417b-9a7b-06cad6286873,Account Breach,2025-03-19 21:52:55,Pending
8d9174f6-d0d3-4e40-9aa5-a9661ca52bc4,ccc439d2-e3f7-477e-b3f9-9e4753a22e35,Phishing,2025-01-27 10:03:33,Investigating
6a5bcbe8-f1ef-40c5-98f4-838283afcc0c,f67a98b5-136f-406a-bf86-5f767b06d03d,Account Breach,2025-01-27 21:21:25,Investigating
a25601dd-fdda-4ae5-a789-c2322d2e4aab,9c1a8ebd-22ea-4180-92f0-df889744bd1c,Phishing,2025-01-11 13:46:14,Pending
0fb3963c-5719-45af-a8ed-a81786a812fc,29570a86-833d-482c-a4bc-ceb80117380b,Unauthorized Transaction,2025-02-07 04:16:03,Pending
c6bb8e50-e4bd-49e0-88b9-d3cda15458f7,c3cd1a98-4123-415a-a427-c794dd02cf6c,Unauthorized Transaction,2025-01-22 16:05:09,Investigating
40d1d040-01d4-4020-b3b7-a37d85a69f93,2f107afc-5f94-43e1-8d43-c451a68853ac,Account Breach,2025-01-05 14:57:52,Investigating
cf531b3f-5ecd-4b6b-a68f-0b6a6f255fb2,bbf788b4-c825-4580-9e11-c4279dfb64d0,Unauthorized Transaction,2025-03-06 20:11:56,Resolved
f7b3fc80-a30e-4776-a814-3937ba5b3cfe,21dabebe-3ed9-4b6b-a80c-825ab3efa800,Unauthorized Transaction,2025-03-17 23:04:15,Resolved
fb1dd0b8-6f9e-4344-ace0-2aafb65d188d,030b7656-f8e4-463b-ba40-3f5f7c1e7beb,Unauthorized Transaction,2025-02-02 16:00:04,Resolved
68a67a61-fa76-45e2-b57e-2a2810cfea31,016d386b-1c0d-45d0-9bf8-d8bac5dcc869,Phishing,2025-02-07 21:57:47,Investigating
18dc612a-f7bf-4927-92ad-cec854a31da3,bdbfb50d-fec9-470a-9cd3-f31691f17cb3,Phishing,2025-01-23 07:07:52,Investigating
41cef9ff-cb0c-40b9-a809-06eb3e1abad4,8e244c8e-1991-45b0-97f4-72eb6f0d94dd,Phishing,2025-03-17 22:51:04,Resolved
1dc187d7-3644-4c94-a66a-2cfef2d0321b,8c715955-0414-4a2f-9073-cab0ef574490,Unauthorized Transaction,2025-03-03 15:21:47,Resolved
273641ab-4cc1-4016-bdbf-0fbacf5ed4f1,9cf33047-ebe5-4b38-9612-023e77116521,Phishing,2025-03-13 04:14:20,Pending
2b2e61ba-f9ac-470b-96e2-1753be1e0ce4,a75222ad-9987-447f-ad19-8d58e9f104b6,Account Breach,2025-01-21 07:31:15,Pending
374136d9-6ec7-4c3f-a136-57912ed82513,ec26b297-880e-451b-9edc-4dcce55dafe6,Unauthorized Transaction,2025-01-16 17:39:01,Investigating
a9ef4eb2-1563-4140-bf72-e7fc12c6dc1e,25e3db77-b906-4ad5-8416-22437b4b6adb,Unauthorized Transaction,2025-01-09 04:52:55,Resolved
49a9138c-e962-41c9-9cbb-3747a77a3d62,0189c727-5204-4a4d-a3df-50bc6c0c09a7,Unauthorized Transaction,2025-01-15 23:22:23,Investigating
9ee20008-b409-41f4-b7b7-61399de24c40,e3510692-e523-42cd-9797-f0771c4e297e,Phishing,2025-01-16 18:55:00,Resolved
f2fbdb9a-ee6f-4e3f-9ffe-577c7fdc1ef3,d079d753-03ec-4a69-91da-ac3599df1732,Unauthorized Transaction,2025-01-09 16:30:31,Pending
bb6a93e0-60d3-4aaf-966e-d72edb71cfc2,b692d50c-e77a-447d-9a86-dc58f1ed7855,Phishing,2025-02-05 02:01:38,Investigating
8a0815d9-11ee-4e3c-8d47-9c02505c51e4,238a0f92-0d4d-44a2-b3be-45b3df1a0987,Account Breach,2025-02-13 21:02:53,Pending
8df97fc2-7b19-4b3a-bdbe-b2f3334c3db5,e7425d07-641a-44dc-843f-c9892c9b114e,Phishing,2025-03-11 18:05:54,Resolved
746ce90f-0c64-4243-9deb-09a7431648be,d3d4fa58-89a7-4e45-8492-aa0af8724cd6,Phishing,2025-01-19 17:37:00,Resolved
4997230b-68bb-4723-b56f-25aa2b3fcba3,f6395880-cf27-4ddc-965d-5c779ae353bb,Account Breach,2025-02-15 09:12:01,Investigating
1422cc97-b42b-4edf-afe0-5443eb4ebdc7,955b3b8f-8a04-45f0-bae7-ebfbc91a4a9c,Account Breach,2025-01-03 21:19:02,Resolved
1916fc24-6a48-4322-8361-78dabc72da3c,9cd4d076-70bf-4c08-96a9-2c7e9d09b5f6,Phishing,2025-01-25 18:50:04,Investigating
99ffe357-d478-43ca-93a3-1ba071266b2f,af5909ab-0024-4103-bdb3-e9d61a803852,Phishing,2025-03-04 09:39:52,Pending
77f37bf7-8b03-45e7-be25-eaa413302fbe,6b1fe609-cb3a-40e5-9131-07592306c9ad,Account Breach,2025-01-26 19:10:13,Investigating
fd10f8c5-27f9-4b38-b68c-deffe213b35e,b0610a60-23a5-4fb6-8b9a-d3cbda9c5d46,Phishing,2025-03-04 13:40:50,Pending
a8ce8cec-3acc-487e-9f72-ee572b4c581d,0f45f808-6e29-4b96-8a0f-c1693dfabdbc,Phishing,2025-02-07 17:50:39,Pending
bd012488-df77-4894-96eb-9230a7c7bb4a,2f9a3bb3-81a7-4b07-bf82-d19c0ae960fb,Account Breach,2025-03-17 02:06:17,Resolved
bd0b3cae-123e-48ab-81ca-47311c79f301,7d73a807-2f0c-4cd6-a658-c308356a9a52,Phishing,2025-02-01 20:18:36,Resolved
dc1cfa8b-cb0e-41ee-8fa3-acaf0f42f000,aed2d8db-6c0c-4aa0-8190-2ea51ae481f3,Unauthorized Transaction,2025-02-11 02:04:43,Investigating
3be841ef-d44a-4d71-b622-0b8c92c39d68,5a474b86-8f49-4c27-b928-1928c3f91a97,Account Breach,2025-01-01 02:25:27,Pending
9f43f6ce-3c80-4414-bdea-793c2e2342e1,e4a41695-6b79-4b28-8e68-e2fcf642b680,Account Breach,2025-01-03 04:49:39,Pending
6bb9b4f0-6d31-420e-bf75-f5f1acb740b2,04c886d0-8506-48bc-a5d9-9668af497250,Account Breach,2025-01-18 10:49:45,Pending
de257938-f136-4830-910c-13c2c722ab03,17d93e51-bf7c-40d5-94cf-aa76fc6ca713,Account Breach,2025-03-20 13:27:37,Investigating
011ababb-88a8-4676-9f9d-3529c567898a,cfe7614c-0b28-4f95-a44c-73ef6ad5e96c,Unauthorized Transaction,2025-03-03 02:44:53,Investigating
3d4380bf-7c1d-46eb-8764-c5434eb8acb5,b16e9fca-2df3-4894-bfb2-e56ab0ac92bd,Unauthorized Transaction,2025-02-28 16:55:11,Resolved
44d1df62-57d7-48b1-80a5-e2d88ff07cba,41398148-96ae-4296-be4b-d6872b645185,Account Breach,2025-01-08 01:25:24,Investigating
6054d6ec-38b4-4ede-9da6-57434fdb9891,9844f6a7-ccfc-4820-a499-9192331630e9,Phishing,2025-03-16 16:22:06,Pending
532561fe-d2b9-4645-8409-9a95fe83a34a,9d7a5d8c-94d2-46a4-a0e5-eea5a95b4dd1,Phishing,2025-01-13 01:33:32,Resolved
9ad80be1-0088-441b-9752-0deae70a2c7a,6dd9e687-57f0-443e-8f01-6865890405cf,Phishing,2025-03-06 14:01:43,Resolved
b364b475-0faa-4e08-9527-d7b914b49653,25c120fa-b74f-4041-8656-afb8a90ef17c,Unauthorized Transaction,2025-03-13 07:56:30,Pending
c7c63daa-4744-4781-98c2-1b5f5bcc05d7,bf0e10b9-9f3d-43ee-9f38-0bce67e9d0df,Phishing,2025-01-18 00:01:20,Resolved
fb1bebf3-1644-4eeb-883a-57833d8bedec,5a419288-b2fa-482d-808d-003db63b203c,Unauthorized Transaction,2025-03-02 01:52:13,Pending
09d9e550-5a4d-41e4-9d83-6b536bc9d568,cf6f3442-0a88-4b27-8ca2-467ab5c15597,Phishing,2025-01-06 22:47:04,Pending
cdbbede6-c99e-4959-ad97-4753428c5687,0250f67d-9218-4dbb-ba13-637c5731aa01,Unauthorized Transaction,2025-03-02 23:09:54,Pending
038d3699-60dc-40fc-af43-4a1494c284ab,b722552b-0a0a-4fc2-9937-b4cff87ff93f,Unauthorized Transaction,2025-02-21 21:11:52,Pending
bfc4cbac-931c-4129-bcc6-93b00261c9ea,f248ebcc-5a1b-4273-a6d1-2bdd5b27fd61,Phishing,2025-02-27 03:35:51,Resolved
51e7f0f1-894a-4464-87ed-66a5e7467b33,464cf86f-6401-4f78-adf1-ab07d85cd9e9,Unauthorized Transaction,2025-03-20 00:50:22,Pending
e3ffe496-cbb5-4488-8266-64cad5352a1c,4402d769-6b47-4277-99f7-5d5c2f2e1fe3,Phishing,2025-02-18 00:06:35,Investigating
bc438efa-1af1-47f6-b63a-0174c4b9aab7,867244b0-d190-4f54-8f6b-1b2fc6da648a,Account Breach,2025-02-20 13:30:17,Pending
222d340a-bf90-4653-8d83-a69668ed772b,708da10b-0371-4eba-85d9-05f3fddee3a3,Account Breach,2025-02-03 15:39:47,Investigating
6bff76d9-28dd-40c2-bd1a-a67e13e8debb,e6955104-771d-420a-b036-41cd9e2e62a8,Unauthorized Transaction,2025-02-02 21:27:02,Pending
ecd9a979-5c93-43a5-8177-c4014eba9a5c,2d2730bb-9029-47de-8093-098284c59f63,Phishing,2025-02-27 05:42:37,Pending
842976de-9405-47b5-9b8e-0bd82251502c,d5424ac2-e516-40a3-aa46-9ce056ba0319,Phishing,2025-03-12 21:50:49,Pending
a266827b-8575-44bc-9eba-f6220f8d794d,a65e9cf4-1386-4da5-b104-10a2df87a1ca,Phishing,2025-02-28 16:07:17,Pending
584f7292-e5c8-44d8-b0b0-776ee0957fb1,a8bae4eb-2f92-4eb9-84e6-bcce50e3ab3a,Account Breach,2025-01-26 00:35:17,Resolved
472f807c-88f8-496c-a4e9-716646d6d65a,7e8a758f-def5-431c-aee0-f22500ccc327,Phishing,2025-02-04 14:25:43,Resolved
efca018a-9669-4102-9656-2184e75c0e7c,f2477916-21e1-43b8-af9c-3b9b504218c5,Phishing,2025-01-28 17:35:54,Pending
ba067b3d-665c-456b-8c2d-998d5ab062b6,c8092601-af53-4ecf-9371-68d971e173ef,Phishing,2025-03-01 22:27:15,Resolved
e48fdca2-f948-48c5-889d-530f773cf7ed,1580cef0-4924-4853-85bb-32fec2e75266,Account Breach,2025-02-21 05:12:47,Pending
3c25e9f9-d0ed-4d77-a9a9-edcc76c82d2b,9612c495-5e06-4ebc-b11e-fffdb06a9c9c,Account Breach,2025-01-13 16:20:57,Pending
99627927-17c8-4f8d-9b70-f5e3407897e3,4b4ac47f-9df1-4bce-bba7-fa2348fad1fe,Account Breach,2025-01-23 07:44:55,Resolved
73081920-3a88-4fbc-ae08-852f2657be5c,ce0d8720-5ed9-4baf-a53f-0d2fcd2ccbb3,Account Breach,2025-01-29 02:42:10,Resolved
1308b3c3-89bb-404d-9960-b427e9991add,9efa10f8-a011-4f29-b825-1e530d1a78e1,Account Breach,2025-02-13 01:51:23,Pending
2145bd68-ca18-443e-b080-391c522bf1a7,f96540b9-cccb-4922-b6ed-be5484030bf7,Account Breach,2025-02-10 20:03:17,Resolved
4c5abf8e-3e6d-4896-bcee-3e731b988d06,622c53d0-2d16-4a99-b37f-887e27ecfb0c,Phishing,2025-01-06 12:01:18,Resolved
c2e65f46-ded9-4273-b99b-786c4613dcc0,b5789ae0-d132-40aa-a594-9808c4828abd,Account Breach,2025-03-09 15:04:58,Resolved
1b95993e-ab8c-4ade-8d6f-1336ac7b6161,94a5651d-15ff-4b04-a68f-84981c81b778,Unauthorized Transaction,2025-02-20 15:30:45,Investigating
37cbe7a3-7e20-460b-99c4-e46afc5455c0,3df74dbb-4aba-4842-8d75-acd0d1c6329b,Phishing,2025-02-04 09:58:42,Pending
f6754f3a-e67a-478d-83e9-1ae40bb3d0c8,fed0e88f-47ac-4311-94d4-046577e60086,Account Breach,2025-01-01 05:04:40,Resolved
ebe8ea7f-b62b-4a78-8521-a6023140f7fa,4746184b-0824-458f-940c-0c0f1e94e78f,Account Breach,2025-01-14 00:36:08,Investigating
7047ccf9-df93-4f3e-8c41-40d5fe79dbe1,05999a73-fd3d-4292-a60a-e14067232da6,Unauthorized Transaction,2025-01-13 17:56:03,Pending
d11910c0-b53d-4177-8c6a-832abb6bf46e,550487b8-7a62-464e-8754-a67a94f1c07b,Phishing,2025-01-29 11:49:44,Investigating
90cfaf81-15cd-4117-873a-2569f6c9d178,72ddefa1-d844-4db4-8ec8-97148ebea971,Unauthorized Transaction,2025-01-12 21:25:06,Investigating
125316c6-f691-41a3-9378-86c3f1fa24c0,8b291bb0-628f-4e90-94f0-a86cc996edd2,Unauthorized Transaction,2025-03-16 08:29:06,Pending
a6589b3c-057f-41f9-8fb1-ffbfc785f45d,f718a0a2-c9cd-469c-8a12-b32232742933,Account Breach,2025-02-15 12:37:52,Resolved
a36997d3-7ba7-4f2e-b8c3-ed060d305947,9c161e4b-0752-4318-a1fe-7aed0c8e858b,Account Breach,2025-01-27 02:17:34,Resolved
ce7b86b8-3536-460e-b078-8015114cd29c,9cac3455-0568-4fc4-8354-b87de6cfa6b5,Account Breach,2025-01-15 14:09:45,Pending
8f6abf14-ea48-4e05-bc24-adaf27b0b874,de9443ca-cf58-4d73-91df-fed40e7c276d,Phishing,2025-03-20 11:41:42,Pending
919ca5e5-efc5-4661-9340-1273d5cbcf7e,6a4339c5-2841-4945-864a-e3977a0714c8,Phishing,2025-03-11 20:17:04,Investigating
716ce5e8-8edd-4b8a-ba90-f286362d604c,8ee8578f-fa21-4fc1-9d31-9e8e60ad29e4,Phishing,2025-03-03 12:19:49,Resolved
ac875657-4312-4f58-9dbe-f25582556241,6ffad826-6d42-44c9-bb3c-87e65864974d,Phishing,2025-03-04 08:38:44,Resolved
63dca0a3-5507-41e5-a5a4-5369c239f790,24e864e9-b5f5-45fa-aabf-b571a30f7d15,Unauthorized Transaction,2025-03-14 01:10:25,Resolved
b479408f-d6bd-400d-8c2e-cec62be6ccc1,cfa96af2-692c-4097-b232-ea4f453b47dc,Phishing,2025-01-04 16:19:32,Investigating
5077f072-03bd-4399-987f-9d0c62125e62,7f4c2772-a63b-45f2-a707-bd576fc97b49,Unauthorized Transaction,2025-01-11 04:09:00,Investigating
8ea51b8e-dd77-4e0f-986a-bbc06e8526a9,9c87fcde-83ab-4d25-9785-a71469b0ac09,Account Breach,2025-01-13 20:01:55,Investigating
1fdee9da-762c-4022-ab33-f55c72d011a4,8a3aa45c-41b8-41d5-ad2c-560dbdea4efe,Phishing,2025-01-07 21:44:11,Investigating
23b0247f-de48-4209-b3c5-57bc712d00a4,7da185e0-545e-477c-b92e-4d7fdf9f99da,Phishing,2025-03-11 22:49:22,Resolved
70fba1f0-6b6e-4df1-b488-fe1ab6cf2cb5,87ab35dc-61e6-415d-817e-f13f368aef1a,Phishing,2025-01-24 10:46:53,Pending
9ee6789b-cb14-47de-ba3c-82441ceb3206,dd99d9a4-98f3-4925-a54c-4cbebd4d140a,Unauthorized Transaction,2025-01-01 20:40:16,Resolved
85ed96f4-751e-40ec-9507-e27914668da5,55a669d0-f8d5-4d8a-82df-04e15e075bcf,Phishing,2025-01-10 14:15:54,Pending
dff09ec3-7d08-4031-b052-dc108719aba1,57863e08-32cd-4b8a-bf15-2218c48568e8,Unauthorized Transaction,2025-02-18 13:38:11,Resolved
b1b1322d-cf03-43f0-be60-8dd5d82f99c2,c15725da-c54c-41a2-9705-05c30ed644c4,Unauthorized Transaction,2025-03-16 18:19:49,Resolved
7ff3f74f-c688-43fb-9ffc-48773b5d9655,f8701be5-30d6-4b3d-8a06-356b855a3b46,Phishing,2025-03-16 03:03:32,Pending
d9a8ca57-8652-48db-a8f0-590d7c57041a,09c40504-b1d8-4602-8fd4-4d9e3909a9c4,Unauthorized Transaction,2025-02-04 20:13:41,Investigating
8c45525b-3e91-4d50-aac7-8d58057cc173,0336e17d-f04e-42a8-9495-4e24a6101804,Unauthorized Transaction,2025-02-03 13:03:06,Pending
77d40203-77cd-4fad-95b0-9937f77662c5,0315d480-aeed-4139-8da7-9107f24a1c8a,Account Breach,2025-02-01 16:12:49,Resolved
81bb8ef6-4269-415c-8af4-121b892f6005,3aab88cb-95f9-4eba-87c8-049771f6ac30,Phishing,2025-02-23 04:59:34,Investigating
dc313017-e4fd-49d7-a80b-81b602813bce,c93200aa-cb38-4f69-b4d2-c98c9cf5076d,Account Breach,2025-03-13 19:47:22,Pending
81bcc04f-b34e-4b6a-b5ad-5e46ea96aa4f,fa3ac12f-6c1f-43cf-8dff-8b723afc0f28,Unauthorized Transaction,2025-02-07 04:56:22,Resolved
8f20e2e6-ac46-4a4a-8a5e-39278cf9d2ec,b35d4e42-02e5-478f-b928-85ce2c4cc6da,Account Breach,2025-02-22 08:22:50,Pending
a2add458-7e50-46d7-b5cd-793e5842ab08,37319cda-1b76-4dfd-9a21-8a333492bfa1,Account Breach,2025-01-20 09:32:16,Resolved
ad26ff57-68df-4441-a6f5-14c540e4a562,058972d6-e819-424d-b456-297c020bac3b,Phishing,2025-02-25 16:30:46,Investigating
56a5c4e2-74ff-4d76-8816-7839c0b5008c,462250ff-7476-4f33-bff9-c1b44560a626,Unauthorized Transaction,2025-01-02 21:03:28,Investigating
bba63689-cfa7-438b-a94e-61b53c889b1b,9606b5cb-b0c3-419a-91d6-85aba4d7f520,Account Breach,2025-01-28 05:47:31,Pending
a1a1ab19-c5ea-4a05-8b18-06e78772f249,88de4bb4-e9c4-4caf-9293-b635bd653a5b,Phishing,2025-02-27 19:35:37,Pending
0a80e21c-3cd2-4420-bfbb-d54f5b1f88ab,a8716ba9-2036-4a3d-a6f1-ea501d31e69e,Phishing,2025-02-05 19:18:23,Resolved
bd9ae4cc-a6d0-46d4-8492-dccb307e0c85,322342d7-d37f-4341-a6dc-120c77af51ac,Account Breach,2025-01-26 19:32:16,Resolved
ba93cb55-d03f-4c6e-8913-6da2de62eb0a,37b34f6a-bb78-4bbb-ad50-747d2ebad387,Account Breach,2025-02-14 21:37:55,Resolved
d2ebb580-b076-48fa-8dbb-2dd757dfa0b3,a9b9fd1a-3e90-4092-83c1-5c2442d85c87,Account Breach,2025-03-05 09:45:42,Resolved
4fbce633-315c-4364-8d46-fb159bdcaf2c,f5415221-1a2f-43f0-a9cc-a790f1c24846,Phishing,2025-01-17 15:38:19,Resolved
3f01abf3-caa6-4d35-9994-5f0aa7b911d2,1bbb6f58-32fa-48e0-b1e0-48e9da978684,Unauthorized Transaction,2025-01-11 12:21:26,Investigating
4a2dbc45-433a-4938-a9c5-7c54be941516,e599ec81-2a62-405e-a447-df7aaf66e644,Unauthorized Transaction,2025-01-28 22:50:41,Resolved
10305b06-480b-4dee-9136-99b33c196d7f,d938f1d2-e42c-44c6-b9a7-0910bd035613,Unauthorized Transaction,2025-03-21 02:40:16,Pending
55b97dbc-fb15-4d71-afa7-22537dbf34b4,59991e11-2707-44cb-b12b-6a47d0091cf6,Account Breach,2025-02-17 16:00:53,Pending
dc8e7d33-2f95-4d8b-b7f1-87362ddcdda4,d03d68bf-8ae3-439d-8b59-2f329f362a90,Account Breach,2025-03-09 20:26:00,Resolved
eb4385f4-97f0-48b3-b369-4da9d8563c74,90d5f075-c777-46e9-9ed4-ad475f83e2bb,Account Breach,2025-02-25 23:41:43,Pending
4e702cf3-a259-41ce-b669-c3acae7d93ae,04c41757-1a4a-4260-a97e-0a8deab576aa,Phishing,2025-03-15 12:39:03,Resolved
50770f10-457b-49c9-867b-fd1cbcf3f8d8,a5e32093-ed45-4e98-91e0-27cfa2f5b44e,Phishing,2025-02-12 07:12:51,Investigating
b5442450-e7b5-4cd0-abc0-1944b50eda4e,e3e01521-4761-42c1-ab97-de8eca2dff8f,Account Breach,2025-01-09 06:21:57,Pending
02d4613a-27fc-4acf-bf9f-a686fe094a85,254aed06-de11-476a-ab15-930df6d8abf4,Account Breach,2025-01-28 10:44:45,Pending
1e3e31c3-ae07-4fad-8f03-dbe27cfbcabd,b40bc4ee-f0e6-4af0-9c35-b8bc2f2a5bba,Account Breach,2025-01-04 03:48:35,Resolved
f2ab0354-0e69-495c-9a54-f88cd7288adf,2497f546-7aa3-41cd-88dd-5485f8aff832,Phishing,2025-02-02 00:53:21,Investigating
