account_id,customer_id,account_type,account_balance,currency,created_at
15d3b712-25c1-4ac2-98a3-1b497dfb4984,e8c43597-7df4-422f-bcd2-a103879d4902,Savings,10467.63,USD,2025-03-21 13:25:58
de4077de-ba67-4333-8ef2-b2c5ba946a1e,a7a948c7-7cf5-4f0d-b4bc-33bc1da4f531,Business,18878.57,USD,2025-03-21 13:25:58
62945016-9f1f-4010-9a1a-1b679f07ca87,3fad3267-b6a2-4eed-973b-578b3b6737fa,Business,53949.23,USD,2025-03-21 13:25:58
3272747b-c972-4806-9357-a5c66fbf2785,84b47bf3-d4df-475b-8c2a-359a52e1f980,Business,18117.76,USD,2025-03-21 13:25:58
8720ce04-6d65-4bc6-b5b0-1dc34a1e75e1,3fc6984e-7a88-4bf2-86b2-25172f0633c9,Checking,10764.16,USD,2025-03-21 13:25:58
65b7f63e-15d1-4969-88e3-58781e5ef258,c5562c99-5a56-43e9-9b5f-4c15c66655cc,Savings,49589.68,USD,2025-03-21 13:25:58
c3992a1d-beb9-4d19-9f9d-8b3e8d4a54e9,be30895d-c265-45e4-9e98-5380c75e2a6b,Business,29002.49,USD,2025-03-21 13:25:58
1e68d737-8a84-440e-9e94-19604ad07143,49ae3643-f084-4de0-a473-ccdb95908106,Business,97484.3,USD,2025-03-21 13:25:58
4dbb2408-ff82-4d9b-b798-2a9e20237ab2,d2806965-071d-4317-a7c8-c51691a3f77c,Savings,78601.71,USD,2025-03-21 13:25:58
bfe23195-b867-454a-a6db-34b6aeba89cf,e73aa7a7-9440-4a2c-b647-c2e8a904cc66,Savings,23527.59,USD,2025-03-21 13:25:58
d4fade78-ff44-4422-8876-97159668e2a1,58ac93c1-8564-4244-84b2-6bc88b50d94c,Savings,71223.01,USD,2025-03-21 13:25:58
92812aa1-cf23-482e-858b-1eea9dce5d3e,b0f004af-9d42-4dd6-a295-6e34348af2b2,Checking,71249.96,USD,2025-03-21 13:25:58
98d1b8e2-c382-4a91-b2e5-6e08be3a1609,1580cef0-4924-4853-85bb-32fec2e75266,Business,68995.24,USD,2025-03-21 13:25:58
bb710974-f364-4104-8f8c-66867dc497fb,8e7f6ee0-c2eb-4a66-b738-d49e6e78c085,Savings,3161.24,USD,2025-03-21 13:25:58
18fc5f83-d3eb-49f2-96b4-3236d9e10d34,f86f62d1-f7f1-4ecc-b2d3-2f0d3d2a64b1,Checking,29149.4,USD,2025-03-21 13:25:58
139d78dd-1fbd-4a0f-baa7-71442ac388db,aef41ddf-fca0-403e-86e5-5bd3e1b62be2,Checking,39160.46,USD,2025-03-21 13:25:58
18fca4d9-5abf-4749-a212-c9c8cd1091e7,9fd97b5b-2c09-46a8-8e0f-db377fbdf316,Business,89567.85,USD,2025-03-21 13:25:58
78e469c9-8039-4a7a-82e7-dc9127ea954b,d69879a6-d947-4506-9422-3f96b48fc4f7,Checking,59135.01,USD,2025-03-21 13:25:58
ee11268f-81dc-4b75-ad52-5a7564ad9973,17bd85b2-6154-4811-b080-a44e119e23f6,Checking,17764.88,USD,2025-03-21 13:25:58
70ccf1bf-cf4e-4ac9-b5f8-034148f9fa9b,c9368e1b-ddd5-4f37-8e04-68c1db3d5d55,Business,38038.03,USD,2025-03-21 13:25:58
e886b9dc-85b8-4b6d-9976-f81843d7379e,f8cbb1c3-bdc2-46ec-89b9-46be8e85a230,Checking,33267.82,USD,2025-03-21 13:25:58
5ec70729-2eff-435c-93f9-ba2a3d7067eb,7b19dbb8-adef-41d7-ae35-d7f951b5b86e,Business,807.37,USD,2025-03-21 13:25:58
b10bb250-eb09-497e-97aa-d28092462366,ee05869a-3ce6-48e7-bdc5-3c2d9be77b5b,Savings,59807.55,USD,2025-03-21 13:25:58
3eff1b02-c35c-4a24-afec-6b298ceb9883,5c2e5b92-c2e6-4b31-b510-d4078d584968,Savings,18578.39,USD,2025-03-21 13:25:58
a8a6c29b-7809-446c-8e77-d8b186605668,20370758-6c2b-4817-a617-9fa32d57d523,Business,98799.14,USD,2025-03-21 13:25:58
9c416c64-e7c9-40fe-a535-613e543d98cb,1a7f7c55-1c68-437d-b4dc-6646e3b1a3a6,Savings,50812.66,USD,2025-03-21 13:25:58
9a1acd0d-4de8-47ff-aa20-06b1f437b43d,a53e8ef0-d700-4e22-8c06-7fd2b1d1c7d2,Checking,84151.34,USD,2025-03-21 13:25:58
ea7a33e6-f599-4e88-89f5-453b4614aa66,44630adb-9795-4e09-bf66-ff0c1f81d50b,Savings,21212.32,USD,2025-03-21 13:25:58
0556795c-9d92-4418-a58c-9ec0d81308d3,4cdd40c2-1d0c-4949-b6bf-45cb07d4f1aa,Savings,23818.79,USD,2025-03-21 13:25:58
3f1e1d0d-3edb-4fda-b4f6-6a1a9d518d18,38cbe96b-fcfa-409e-a085-05310f3b2bdf,Business,62381.85,USD,2025-03-21 13:25:58
1bb32b28-ac88-4f04-84e2-5a1e216e0f2d,d563b109-a4a2-47e0-b69b-4e2f9efa4b32,Checking,17757.81,USD,2025-03-21 13:25:58
81259ae8-8022-4988-82a2-15c3d6d42bcc,1254703c-ec84-4f12-9c3a-a4568f258b40,Checking,62670.49,USD,2025-03-21 13:25:58
bd93d322-73c2-4888-bd84-c3132a9988f5,9f030eb1-57c4-4223-9912-e20f8e2871ee,Business,9378.73,USD,2025-03-21 13:25:58
3973b397-93dd-428e-ac6e-a120c927afe1,cfd26862-c023-4471-acc7-e9831ceeab99,Business,23789.29,USD,2025-03-21 13:25:58
c3de1ecc-b960-4f82-b30f-a1fe27ba034d,4dc4e17b-f76c-41c5-943b-5c7187981a97,Savings,51550.54,USD,2025-03-21 13:25:58
be2e68c5-e64e-4d05-aa55-0355a8b1c81d,725bf469-918e-41ad-8e80-99c53317966a,Checking,45891.87,USD,2025-03-21 13:25:58
fe45eb14-c270-4e71-8598-db0f31725a19,7e5e4334-1e54-4e1b-a118-9988a0d75dd0,Business,35084.64,USD,2025-03-21 13:25:58
94ba44f2-f41b-4fba-b478-f5a568675916,1398bae1-985e-4f6b-b142-3a372dd8f164,Checking,74840.24,USD,2025-03-21 13:25:58
383b7030-5e82-4206-ab69-d15cf29a1cd6,c7d35e8c-6b41-4664-9d85-4e77b887d4ac,Checking,45580.85,USD,2025-03-21 13:25:58
c69ad745-e5ed-40ef-8b55-ca73f7bdd850,d065bf1a-b497-4fc7-814b-1e6350c27ff6,Savings,29002.14,USD,2025-03-21 13:25:58
e87b33ea-4443-4959-a683-fe71b2c4e707,a529941b-b14d-47e7-bcee-b2348800a0e3,Savings,24118.89,USD,2025-03-21 13:25:58
a1942fe3-848d-42cc-aa8c-119d04db285d,9355620c-f0ed-4dfd-9f9d-7155d71b5ed6,Checking,56309.44,USD,2025-03-21 13:25:58
57386b54-0a0e-4f65-9598-b9ba080d74a0,c99eb311-1ad6-48b2-8d37-1ba52fcc4cad,Savings,22247.38,USD,2025-03-21 13:25:58
12c8a216-b423-47ab-adbf-6abeff8f5c3c,316cceed-efe8-4c05-97c1-e9e7fd4e6f7d,Savings,40031.8,USD,2025-03-21 13:25:58
94104651-084b-4c07-9620-e8057c9d06a2,b2cefb5f-e350-411f-89d8-aacab3bb32bb,Business,59778.98,USD,2025-03-21 13:25:58
3ad9635e-e1ce-4225-970e-15ec06019ef4,b0df0d05-b86a-4e2b-b6a4-5eb76b553b05,Checking,88120.83,USD,2025-03-21 13:25:58
d51360b7-8380-4016-b225-70eb04f7034d,6d607c5c-f204-46e1-b2e6-c7808bc187a8,Savings,87486.0,USD,2025-03-21 13:25:58
135c14bd-7172-4053-98b9-0ec7542f3e63,385f8c8f-2c54-424d-aed0-41beb98d3343,Savings,12571.3,USD,2025-03-21 13:25:58
bd319b99-c5d5-4361-befe-6bb45e05b9a0,14a88160-71df-4bf5-b172-0acf9bb7f880,Checking,69037.23,USD,2025-03-21 13:25:58
f571700b-3c08-4717-b4ca-fb386d4a03af,1f307b14-ca1c-497d-8dd8-53141dfc3c37,Savings,58025.56,USD,2025-03-21 13:25:58
9883fe2e-ed77-4ad8-91f2-8d40b9c6e395,df4afc9f-e766-43a9-ac26-f86248bcc5fc,Business,20687.85,USD,2025-03-21 13:25:58
5bf414fc-bad5-49c4-962a-b213a4c5f5e4,fc5eaa88-d3b3-41af-afb6-c8fddf2be712,Checking,83964.68,USD,2025-03-21 13:25:58
e04b8ba1-e10d-480f-98e2-82e96e5cd6a0,cfe32270-0ff1-4203-828a-02629c4b4c31,Business,76899.73,USD,2025-03-21 13:25:58
0682ab14-f846-44ca-96fe-a1c6b3eef836,0aa49625-2c5a-4110-a0b7-fb1717a27c43,Checking,51058.17,USD,2025-03-21 13:25:58
3073014a-4a79-4105-b450-9bf1f337e6dd,50001b1a-876a-42a8-a0a6-e1b75280bef9,Business,75558.02,USD,2025-03-21 13:25:58
598b1d36-93f6-4ce4-b26c-34c883b6e28e,68c3c1c2-faf4-4267-9c50-624dd61c289d,Savings,55686.96,USD,2025-03-21 13:25:58
b8bb9ade-96a9-4a3f-8a3e-186415f4ca44,f8296c5c-b899-440d-a7ad-caa861c2f5e0,Savings,19475.75,USD,2025-03-21 13:25:58
865c7e5a-d5cd-4299-8a66-d68c24d7a06f,c24e0199-c3d4-4bf8-a3a4-e474cc8c6cee,Business,31765.26,USD,2025-03-21 13:25:58
0f7c3664-090a-48ac-a528-cff4ea1f67d3,ab061093-936c-4c9a-9d63-2665f792172f,Checking,52058.46,USD,2025-03-21 13:25:58
7a4660d0-bac9-4f31-990b-3e6922a2d7fd,35b7bdc8-07a3-469e-8869-359054e0e101,Savings,54415.55,USD,2025-03-21 13:25:58
bfa0e896-d246-418b-9496-950f72c23a8a,81a18a69-f5dd-4641-b3f1-36dbbfcd1aed,Savings,15579.43,USD,2025-03-21 13:25:58
4f3e9c21-be44-42d7-abf1-18514dfe9e13,d231323e-e971-4090-b933-3d3078e7b683,Checking,92609.59,USD,2025-03-21 13:25:58
ea02f118-bb8e-4553-af9d-5718e5be63ca,795a9c71-e9d4-46df-87ab-bc32e619c2fc,Business,91463.4,USD,2025-03-21 13:25:58
30227a98-7597-4e0b-85ce-bb38c5c712b4,a15db2ac-d0e2-4c9b-a938-5b2264ecc6f9,Savings,14072.41,USD,2025-03-21 13:25:58
0cb49ccd-6814-4d77-ba5d-c8e493f03864,d38aa602-aade-4b57-b5c5-4cedf98a463e,Checking,97613.87,USD,2025-03-21 13:25:58
40a3605f-4781-49bf-b171-b1956be48d61,f10b7edd-469f-41c1-a552-dc967841d695,Checking,44471.38,USD,2025-03-21 13:25:58
89e0cf75-4aa5-4b9f-bea6-57e5fa00d9ce,61d9daa7-25e2-41fe-94d6-37d3767b6c3a,Checking,42628.46,USD,2025-03-21 13:25:58
a846f0a7-012f-4dec-9dda-5f3295d1ce99,66c8ed39-ef6c-443b-bac8-c7614fbfda3f,Checking,20182.99,USD,2025-03-21 13:25:58
22eadbc3-9569-4be2-8690-370c59fa19ea,b2f0ad0b-0108-49ce-8214-bdfde4ff980e,Savings,96657.71,USD,2025-03-21 13:25:58
1ee8d238-cb20-4305-ba23-490c01c39541,daf288a2-3e74-4d57-bfc6-896e36802328,Savings,58112.1,USD,2025-03-21 13:25:58
0cbcec71-c5b0-415c-93c0-22fe891fb691,1e0182a0-9fe2-4e7a-9675-fe87084f0200,Savings,14715.87,USD,2025-03-21 13:25:58
d49587b5-f881-4343-8baa-414f0caef453,acbe2a86-9a09-4a42-8ad6-7c8c0e2e93d7,Business,47445.35,USD,2025-03-21 13:25:58
80c8ff0f-0e5f-443c-9a04-434a5bdf2221,448d80fc-812e-47a4-b0a5-ab2645ce50e5,Business,58786.54,USD,2025-03-21 13:25:58
7b3db055-0d3c-4e3f-a678-aec5cfebf2b3,e273e29c-8d2b-4753-9a8d-d250bc35c247,Checking,4548.11,USD,2025-03-21 13:25:58
9609d1d2-0c4b-42c7-b5d1-64b4b1b436d1,f8a704f8-9724-402a-b5be-ee56063c3554,Checking,13993.02,USD,2025-03-21 13:25:58
a6d77a5d-86e1-41f0-bde7-d305501aa6da,c7ff364d-33ed-467d-aff1-ae2e05e57bb5,Savings,40221.05,USD,2025-03-21 13:25:58
a45542c0-d7fc-4980-83b0-edce53b64147,e6921a1b-d432-41d8-8910-5baa4b06819d,Business,41701.52,USD,2025-03-21 13:25:58
3a8bce6e-55cc-42c6-b82a-e55d54fd62b0,a6125e02-90a8-4dbe-9b84-135ec275c1bc,Business,48355.36,USD,2025-03-21 13:25:58
3e6f19e7-14a5-4151-8a18-b2322c268dfa,43b53b2d-358b-4e7b-a9d3-3d77bd0cd9fd,Checking,86590.31,USD,2025-03-21 13:25:58
162bead9-67e4-4d8e-8434-7ad9354b128a,51bdb3b5-33ba-413b-83aa-581bf30c77e7,Checking,27583.72,USD,2025-03-21 13:25:58
3530d789-3311-4bcd-913f-d92cfbfa1988,e9d3bf67-3b71-402b-92f9-ec02acc3c1f8,Business,26332.96,USD,2025-03-21 13:25:58
6a977d7e-f304-4ae3-9c3e-081608820188,cb3d9c4e-c494-4f81-aeb5-0a02188236ca,Checking,75965.11,USD,2025-03-21 13:25:58
02bce4c8-d508-4597-b173-0fb10ecad5b8,1a9fcae6-a209-4efb-9af1-52e720ec4248,Checking,72436.61,USD,2025-03-21 13:25:58
12bb85a2-5c66-46c1-9422-5760b60649ec,1885cfab-9ca0-47e2-8e7a-fcce30c99529,Savings,6124.93,USD,2025-03-21 13:25:58
71dce002-3c80-4733-92bd-8b90e94286c3,05ad3600-85ad-4af7-a52a-ae71bd09a980,Checking,38525.03,USD,2025-03-21 13:25:58
11a17779-ee4f-48fa-8c43-a68c0cd5bd46,9407263d-1708-443d-8901-ff0f0cd63237,Business,50661.79,USD,2025-03-21 13:25:58
447d7920-cefc-4d9e-9f60-05a91082da33,286b9b57-d9dd-4e00-afa7-843cd1dd47de,Checking,58576.39,USD,2025-03-21 13:25:58
90c60abd-adf8-4090-a7dc-f2b2cd751bc2,5894a0cb-6306-4772-b5df-9b3843639229,Business,32895.2,USD,2025-03-21 13:25:58
93360e05-b2ae-498e-92e0-775b7e395746,d562b38b-8052-48e4-a612-21b55c6320d6,Checking,96839.99,USD,2025-03-21 13:25:58
a6ce5dca-3dbe-4d8b-9891-c378ddb6c1e7,52ea243b-9c30-4e26-bc51-b38b1a6bccbd,Savings,69317.47,USD,2025-03-21 13:25:58
c56445b5-4a4d-43a3-8312-a99e1b3bfddc,cea755b2-5c0f-487c-b906-7373fdd1901b,Checking,70449.65,USD,2025-03-21 13:25:58
7d5554c4-dd8f-4c4a-a003-5376537a86c3,e003e4d1-c306-41c9-906a-b8669974a2bb,Savings,4639.55,USD,2025-03-21 13:25:58
bc4a8d36-3252-4ac0-84cd-e56047c75b26,7e5603e7-78b7-4290-86b5-95e576b8217f,Business,8045.67,USD,2025-03-21 13:25:58
8dda7428-5a9e-4587-a194-5280be739222,8c73632a-97ed-4b13-93ca-32789510b1b5,Savings,14753.58,USD,2025-03-21 13:25:58
3b609c4a-f5ac-40f8-ba2b-17b94ab825a3,18b89828-766a-4143-98b6-8d0b6ff6630a,Savings,80493.77,USD,2025-03-21 13:25:58
a84e15e1-018a-43b5-810b-2750219621b4,b3b534c0-5fbf-467c-b4ea-f59b9fb20c36,Savings,57209.13,USD,2025-03-21 13:25:58
39b87062-d2c0-4312-8505-aeb9eb6896ff,27452e1d-26c8-4fdb-87c2-7a1724e8e03c,Business,45259.95,USD,2025-03-21 13:25:58
2de9e1e0-c033-4921-a567-d4636947bcb0,1ae82fcd-fc6a-482b-9013-041bbd677662,Savings,48773.38,USD,2025-03-21 13:25:58
f3fe638b-f05e-4a9e-9a92-3c75e51acad6,f4ce443a-b4f7-4886-aab4-c65466c30b80,Savings,31792.11,USD,2025-03-21 13:25:58
f9531b44-bfd5-4a21-9e63-09eef69ba304,f7842f90-afa3-42b0-ba81-8798c5eb7aef,Savings,63328.78,USD,2025-03-21 13:25:58
d8afb7a9-a8d7-42fa-80a6-a96a9bfa2fad,14ce8823-f44a-4981-99be-3e8307759b13,Savings,17191.62,USD,2025-03-21 13:25:58
820a6923-507e-40ee-95df-08a50787bb86,f8ea8189-0790-415d-b8ac-654fa633c0bb,Business,82975.01,USD,2025-03-21 13:25:58
f98ab111-bee0-427b-904a-8fcc4a0a92c7,3367067d-57ee-4f67-ba42-06fe2ccfe670,Checking,13331.91,USD,2025-03-21 13:25:58
685b01f9-91aa-4e41-986b-a0f29a87b125,1717985e-6396-487b-a1d3-4a6358cd8327,Business,31851.42,USD,2025-03-21 13:25:58
47be05ab-5a3a-4211-9d1b-f297021aaae4,42db714c-d18f-423f-9707-7c9a2f8b9a95,Savings,94183.64,USD,2025-03-21 13:25:58
40d06561-7045-40ff-bdca-c1fdeb1809d3,a5cb88d3-0a1b-4233-b290-bf402d4bda59,Checking,91082.02,USD,2025-03-21 13:25:58
09209611-8f87-439e-8d98-1c7992ad4221,b041619d-6b69-4fe5-bbca-568f5323d8ad,Business,82987.83,USD,2025-03-21 13:25:58
f8f9edcc-7bd7-4413-869b-ef9f07f25e92,38ae84c3-e34c-4de8-927f-c44e3dfd9cc3,Checking,20698.58,USD,2025-03-21 13:25:58
42cd7fb3-7d01-49e4-afb7-a46de27f8060,05378879-d75d-4969-8e91-0fe6871da1bc,Checking,8692.78,USD,2025-03-21 13:25:58
2250bdb7-034b-47f4-93de-89e2fefecfa8,a5457d4c-6434-420c-829d-d145b88ec655,Checking,74223.09,USD,2025-03-21 13:25:58
1c87cacc-5b59-4783-9fb3-de6ee74ef3cb,04bf94f4-89e8-42da-a9f5-20e2e34822bb,Savings,78842.11,USD,2025-03-21 13:25:58
632f9bfe-7637-443c-9c2a-b309758b818e,b161346d-6da6-4d86-b258-95a695ac6861,Business,59285.62,USD,2025-03-21 13:25:58
bbd044ff-f55e-4693-9b33-f07f30b06a0b,c241d2bf-7874-4cbf-9683-c86422305b19,Checking,71560.8,USD,2025-03-21 13:25:58
58d8c59f-f34e-4b3b-a438-32ed1edcd024,4a7c3c61-b91a-42e0-b532-e4e854d18efc,Checking,85924.64,USD,2025-03-21 13:25:58
1fafe43b-77be-4f3d-81fd-dec2dce2a44c,0b2d267f-6ee7-44ac-b161-bd5d75b30eb1,Savings,16215.56,USD,2025-03-21 13:25:58
372f5c1c-a00c-4c16-ab36-fd4324f2ae48,9c55b9be-d3b0-4f5f-811f-219b193a4edf,Checking,88291.79,USD,2025-03-21 13:25:58
577aff9c-bf0a-42ee-9dac-4d65f8f62126,b5526667-a461-4c0e-a1fc-ccc38eaa7a55,Savings,39572.41,USD,2025-03-21 13:25:58
b9437397-830d-4612-bc94-cb5b81b10f94,67a39642-d111-4fdb-8aed-64c277d54f41,Business,92618.72,USD,2025-03-21 13:25:58
66d4ae85-f957-4055-a750-65cbf7658da7,e4687fa4-f035-422b-8248-81804d60e990,Checking,52599.1,USD,2025-03-21 13:25:58
d3e8e54c-c68b-4bbe-92dd-300125540cb1,6df2160a-cc51-4b2e-a603-b25e8a53711e,Business,42254.41,USD,2025-03-21 13:25:58
13e0f4db-b9eb-4667-9ea5-1cc6cdcb6ae1,71e3efb8-7f70-4fe1-b981-525656ae628c,Savings,92407.79,USD,2025-03-21 13:25:58
df3f16bb-67ba-4cf7-b4e3-6d0fc20e81b8,715d5695-41eb-4d48-a3e9-f6081ddc54a7,Checking,65539.13,USD,2025-03-21 13:25:58
4d5e6789-fcdf-4aad-a860-14e14a8f3f5b,ad8ef0ba-60ef-4bd1-9a2f-d3d942315fe8,Business,25291.43,USD,2025-03-21 13:25:58
6cd9f34f-a451-4239-afa5-00b25394abcb,9877c4d6-27bf-4408-99a8-091de801a850,Checking,33788.42,USD,2025-03-21 13:25:58
6c4e2d4e-acf0-42c3-951d-0746b772eccb,79fdf2fc-f061-4217-b0f4-a7d24e321aaa,Checking,85599.43,USD,2025-03-21 13:25:58
8f97a0df-5f62-440c-8478-65d59b517a49,9273677a-1625-451b-be1a-d584001e443e,Business,93486.92,USD,2025-03-21 13:25:58
185a3b18-64a9-4ff9-b158-94ed54881413,73212a52-3548-4d1c-b08a-75f8043a26f8,Business,12700.87,USD,2025-03-21 13:25:58
ea896c17-9cf5-4854-b2b1-777e8a0f42d5,a87959a3-9f44-4462-bc92-440b74fd7f55,Savings,31107.25,USD,2025-03-21 13:25:58
c31449c3-8ed4-4361-a9ca-52359d876156,76f0533a-fad1-4efd-95f3-d00a468fe246,Savings,29705.46,USD,2025-03-21 13:25:58
305d0e82-143b-4870-b3f4-fcd020e28254,4332fbd1-e3de-4726-9647-e8a51e7159a7,Checking,60077.12,USD,2025-03-21 13:25:58
53757512-047e-44b8-be45-8784d0fa3f04,22bb2550-8b43-44ce-8366-bb04e92b03bd,Checking,36708.52,USD,2025-03-21 13:25:58
efbf616c-c86b-48ee-89f3-91a242ae2784,8f2b7277-c275-4aae-83e0-19be3d74bb94,Business,93960.47,USD,2025-03-21 13:25:58
0a9b3246-cce6-47b8-b1cb-61e736aff44a,ffadfad9-4de9-4333-8671-ed2f8b627f7f,Savings,30152.15,USD,2025-03-21 13:25:58
80132261-9520-4812-83ee-9e561de293b9,667f00f0-34d9-48dd-8118-2df2fa254721,Business,75881.39,USD,2025-03-21 13:25:58
a032eff4-823b-4bec-ae6a-5ec891db9624,831db75b-896a-4603-89d1-a455523ac222,Savings,52615.56,USD,2025-03-21 13:25:58
3ccf21a0-605d-4256-9870-d8635c4075b9,692e2831-bc30-47c1-bd10-4336f04a9507,Business,76535.54,USD,2025-03-21 13:25:58
197959ad-7212-4651-8c6c-971fe5a5f75f,00807c10-78d6-473f-ae3e-058bc93b3d3b,Savings,59269.59,USD,2025-03-21 13:25:58
83adb79f-54a1-4a55-9d56-8b4bf4bde04c,8a36df0a-db24-4ce2-96e1-6fc6f6437af8,Business,71529.56,USD,2025-03-21 13:25:58
85ef7346-679a-4a3d-8cf1-9644e2f77d37,af2a0a63-2f51-4c1c-b485-9207a03b1203,Business,94692.59,USD,2025-03-21 13:25:58
8524de6a-2610-4506-8ff9-62f7affff97b,e95058a4-100f-4623-9df2-6e188e032d06,Checking,32426.01,USD,2025-03-21 13:25:58
711f7646-21ea-47a1-90e7-45bbd75154c5,6be98d2d-bf4e-4d54-ac0c-7f5d99bf8889,Business,2983.53,USD,2025-03-21 13:25:58
d466197d-e47a-4852-b68c-400cfd28503f,56615d74-bd2f-4b9c-9810-4cb30062e915,Savings,1358.21,USD,2025-03-21 13:25:58
8cbf20f6-5f95-458b-8be1-68f88f8fde77,0fa47452-070a-4c6a-9801-46859e85a6d3,Checking,18753.43,USD,2025-03-21 13:25:58
c1638661-1386-452d-8b15-6d3f1972fe34,38c00178-f347-4f28-9297-8b4439d62022,Business,55588.6,USD,2025-03-21 13:25:58
9eac07e5-dfa6-4833-a082-1af5eace2dc9,12d8d5d6-ebd5-4273-90ab-7575c101e781,Savings,35516.12,USD,2025-03-21 13:25:58
2d823969-b7c3-4b0b-a7dd-3c68dab5a871,480e4e48-303c-4162-a98c-d0b5fea6b7e2,Savings,76243.84,USD,2025-03-21 13:25:58
7429ff48-4a7a-4c27-848d-bd1697536918,b3f11169-6972-4681-9e99-bbc0353431da,Checking,57260.53,USD,2025-03-21 13:25:58
6b281a28-17ce-45b0-b88d-bc910169299b,fa792a0e-fe0e-42c8-a1ba-9c447e675627,Checking,9573.43,USD,2025-03-21 13:25:58
89507a0d-7149-455f-b23f-95b7b7e85596,8286743a-0e74-4bf4-878d-8b1a0ac3f819,Savings,55261.86,USD,2025-03-21 13:25:58
ddea452a-9b09-417b-8afa-5bf3621c184f,e3a3af92-7bb1-456b-bbb8-7bff67a5aa5a,Checking,23518.66,USD,2025-03-21 13:25:58
0fbe3f42-32df-4bc8-9c81-709845d13ac4,ccb47c62-f8b3-4a28-b1c0-8c931823a6d7,Checking,97828.58,USD,2025-03-21 13:25:58
122a2180-b991-4b51-bf2b-f61adee6da7e,59ad2b44-3086-43ae-af5a-9139e8d24cc7,Checking,73016.98,USD,2025-03-21 13:25:58
7dff3aa2-cca1-470d-b15d-d0b4fecdadd9,c8f1cc7a-a175-49e0-8c77-55b360b6b39f,Savings,76405.7,USD,2025-03-21 13:25:58
533e40bb-e5a4-4dcc-a802-5328fb04c873,95573b05-6fef-4737-a481-369cb9ec6905,Checking,87485.02,USD,2025-03-21 13:25:58
407b7ade-dd78-4b9d-8033-821aeab82d0d,c3082653-c718-4458-8797-2478d35c191c,Business,87314.34,USD,2025-03-21 13:25:58
95822c3f-88d1-47e8-8f33-db297afa4a60,ba1915e5-e0fd-4b65-abc0-3afab9e127de,Savings,24716.38,USD,2025-03-21 13:25:58
c2c4177f-19c4-469b-8761-d155dda0e7ee,e1f4be54-730a-4285-9d20-56ed41a6eefd,Checking,56086.72,USD,2025-03-21 13:25:58
8260e895-4441-447c-ba99-05755e638227,3f7f21fb-a2f3-41df-a2fc-d5a036f2c53a,Checking,60883.27,USD,2025-03-21 13:25:58
4080c399-c9a1-4619-b804-34db59e78852,eadfb6a1-d30d-4b15-8a68-b6c2d1a61b2f,Checking,44144.67,USD,2025-03-21 13:25:58
8e59de21-7548-4792-94a7-4947c01d3790,870c1d0e-c1ac-45e2-a148-81af87aa6162,Savings,51505.32,USD,2025-03-21 13:25:58
c37b64d2-8fc8-4efb-8df2-e19131da9309,ea1a911e-add8-437d-9b8c-0be4563a142d,Savings,4747.27,USD,2025-03-21 13:25:58
2ed69af4-4383-47cd-bc72-fd84f4f07dcd,bb174d9b-5241-4543-98dc-5722af3dccc9,Savings,95450.53,USD,2025-03-21 13:25:58
7d2fc0b3-43ed-415a-af44-23a41995ff8f,6be00cbf-eafa-40b5-82b2-69157c457823,Checking,64128.66,USD,2025-03-21 13:25:58
6698065c-af92-4be2-948c-2fcb4866de6d,180971da-01ec-4075-8a4e-635949cda953,Savings,6877.47,USD,2025-03-21 13:25:58
4f0d1705-3ce5-4ef8-a565-730bdc53be91,1f46c2a4-6733-4e90-9ce9-bde38ba36460,Checking,63954.23,USD,2025-03-21 13:25:58
96a6dae3-bb30-42f3-a773-235881585156,473c3007-7252-42ed-8d33-17f6a6c9c437,Savings,11790.95,USD,2025-03-21 13:25:58
12bd1798-6fde-4af7-96a7-e3b653da762e,5b9dd408-aa5e-4cc6-905c-fb2633a3f613,Business,85725.7,USD,2025-03-21 13:25:58
6dea0fdc-50dd-4e9a-8713-0ce247cc2fb5,35ea776b-1383-4f04-947e-b8ad77489f39,Business,37565.99,USD,2025-03-21 13:25:58
f59feacc-d887-4ab6-8a50-525d00fbc46c,17995e16-0179-4f69-93e0-c950350b21b6,Savings,12827.53,USD,2025-03-21 13:25:58
c42f2a3e-8d58-4289-a9eb-4a10f1636c50,f9eb2a9c-c134-45bf-8bd6-4007a7e1aba2,Business,35580.66,USD,2025-03-21 13:25:58
d6735f1d-1b1e-41f9-b409-cc6e750e71ad,0ec607b4-b38a-49d3-9c92-197b2eafb841,Checking,81201.5,USD,2025-03-21 13:25:58
183af8eb-b5a8-496e-807a-dc3c8f8acea0,21efa150-e0f6-4181-99a5-dd502e8f587f,Savings,94552.42,USD,2025-03-21 13:25:58
6e8546a2-fa00-47a4-9205-dcaee586f749,bc089a79-caee-47ed-ba79-4ec708328135,Checking,79357.08,USD,2025-03-21 13:25:58
bbc3d524-d82c-4bb1-8286-d0feb76d89c1,6320b8c9-fe1d-429b-abad-63b1b98de490,Business,74636.5,USD,2025-03-21 13:25:58
0e024eec-a811-4986-a799-b23628b5b683,5c21f431-8ffe-4c7c-84f3-844cfdf49723,Business,99771.42,USD,2025-03-21 13:25:58
b66fc30a-db2e-4374-ab3e-54c25d64b4d0,afbb10bd-1618-4728-b054-c9d90f1b1e66,Business,76412.6,USD,2025-03-21 13:25:58
